learning_rate iterations train_mse test_mse runtime evals gens nodes_amnt
1e-05 18 5547.912567284884 6979.6069921923245 20.204747676849365 6155 11 5
1e-05 18 5746.050889368707 5204.929550459126 20.758461475372314 5129 9 7
1e-05 18 5881.258202386224 5666.255183963512 22.178918600082397 5642 10 7
1e-05 18 5679.049968004029 5122.729142094698 21.941299200057983 6155 11 7
1e-05 18 5567.639415834577 7879.917050743981 20.872645378112793 5129 9 7
1e-05 18 6015.839273631208 5963.594595754098 21.64009118080139 5642 10 9
1e-05 18 5810.184459449875 5299.990123987592 20.50440216064453 6155 11 5
1e-05 19 5812.719708752783 6009.1223071607865 20.936843395233154 6155 11 5
1e-05 19 6091.623966010789 4464.146328396215 20.247234106063843 5642 10 5
1e-05 19 5877.980987980916 5534.758022459698 20.04712963104248 5642 10 5
1e-05 19 5696.799985494048 7156.381857324058 21.72380542755127 5642 10 7
1e-05 19 5945.917551438434 5310.159596388983 21.00143551826477 5129 9 11
1e-05 19 5818.0701385085495 5592.925449040659 21.668060779571533 5642 10 7
1e-05 19 5706.455681519459 5014.436963181545 21.262117624282837 5129 9 7
1e-05 19 5506.806003416945 7761.126428553546 20.49865221977234 5129 9 7
1e-05 19 5606.6409495499975 5931.600447573001 20.049041032791138 5642 10 5
1e-05 19 6011.6773737229305 5393.661693419051 21.14855456352234 5642 10 9
0.0001 1 5914.914280858503 6125.988372848363 20.229248762130737 27701 53 5
0.0001 1 5971.266050860606 4431.827607984423 20.89230489730835 17954 34 13
0.0001 1 5966.683185815818 5642.97093451451 20.286404609680176 27701 53 5
0.0001 1 5762.051842588661 7252.8209348397 20.273767232894897 19493 37 9
0.0001 1 5996.832333779449 5328.338063243389 20.061124324798584 35396 68 3
0.0001 1 5924.343616057335 5746.314250189524 20.35380792617798 26162 50 5
0.0001 1 5821.007073775514 5312.669575520215 20.408158779144287 22571 43 7
0.0001 1 5687.597071829506 7953.9445772866575 20.449191570281982 20006 38 9
0.0001 1 5892.5147203618035 6190.334560573936 20.565115690231323 18467 35 11
0.0001 1 5985.462940051621 5369.046810025653 20.00347876548767 17954 34 11
0.0001 2 5960.954760483316 6152.799621291103 20.452296257019043 19493 37 7
0.0001 2 5815.385838371433 4317.0904201505955 20.434186458587646 23084 44 5
0.0001 2 5956.3611672266825 5642.806791731619 20.124733448028564 16415 31 11
0.0001 2 5785.786275961233 7282.445856575516 20.222968578338623 24623 47 5
0.0001 2 5593.500419652964 4999.296255640193 20.148049116134644 20006 38 7
0.0001 2 5898.21157888315 5716.764149372912 20.161864042282104 18467 35 7
0.0001 2 6001.025207431988 5429.948175819381 20.4571852684021 20519 39 7
0.0001 2 5644.681563690346 7948.988910000874 20.447643518447876 23084 44 5
0.0001 2 5798.035884981097 6135.9389340800935 20.12561297416687 22571 43 5
0.0001 2 5990.926599975952 5376.461769878195 20.158459663391113 22571 43 5
0.0001 3 5590.5771643220905 5857.154889991622 20.152186155319214 18980 36 7
0.0001 3 5286.307997621002 4138.300014223952 20.183412075042725 18980 36 5
0.0001 3 5787.882570737308 5547.2748354743935 20.03120517730713 18467 35 5
0.0001 3 5395.03625317026 6670.6130127734095 20.066768646240234 18980 36 5
0.0001 3 5769.3690731121815 5047.924752610614 20.186659574508667 18980 36 5
0.0001 3 4387.747339823728 4062.410312270836 20.334203958511353 19493 37 5
0.0001 3 5832.360769632698 5261.188290682951 20.380304098129272 20006 38 7
0.0001 3 5402.709059757906 7694.205198859057 20.079444646835327 18980 36 5
0.0001 3 5896.389640874396 6161.815184472734 20.29711651802063 21032 40 5
0.0001 3 5991.516876558579 5376.921544376014 20.01258945465088 15902 30 5
0.0001 4 4901.662410122908 4919.462634669869 20.44401717185974 16928 32 5
0.0001 4 5989.343579684926 4740.001740125119 20.11975860595703 13850 26 7
0.0001 4 5691.191865406739 5353.170724921546 20.71343207359314 12311 23 9
0.0001 4 5792.295437505175 7271.407895099877 20.266460418701172 17954 34 7
0.0001 4 5996.832333779449 5328.3380636623 20.26477336883545 25136 48 3
0.0001 4 5432.426182981298 5293.102461853745 20.064281225204468 14363 27 7
0.0001 4 5959.921102296439 5320.4686257146095 20.166818380355835 14363 27 7
0.0001 4 5309.190481944515 7579.002258428768 20.58370089530945 16928 32 5
0.0001 4 5643.239262781291 5903.269720753487 20.172163724899292 16415 31 5
0.0001 4 5953.803965171371 5339.827848096957 20.24992871284485 16415 31 5
0.0001 5 5249.447228715552 5329.548973352533 20.723676919937134 14876 28 5
0.0001 5 5800.785338985082 4360.125155009413 20.689297676086426 15389 29 5
0.0001 5 5882.4587707302835 5530.266019924922 20.54513430595398 14876 28 5
0.0001 5 5554.8933006990865 7017.607517359889 20.772830486297607 11798 22 7
0.0001 5 5047.949028818608 4588.277469720719 20.30473232269287 14876 28 5
0.0001 5 5320.0378399037 5048.160204695748 20.020787477493286 12824 24 7
0.0001 5 5178.169209470032 4709.302462852709 20.385779857635498 14363 27 5
0.0001 5 5403.193265371624 7403.4515979855005 20.556797742843628 11285 21 7
0.0001 5 5206.5228088954555 5352.041041265929 20.276535511016846 14876 28 5
0.0001 5 5006.390767791668 4962.929837384624 20.452381134033203 14876 28 5
0.0001 6 5347.657425709365 5474.039203411466 20.6816246509552 13337 25 5
0.0001 6 4763.511286774263 3940.5762992230675 20.548354864120483 13337 25 5
0.0001 6 5011.0530181834465 4237.920943495143 20.24117660522461 13337 25 5
0.0001 6 5355.97119700372 6648.679344614939 20.209840774536133 13337 25 5
0.0001 6 5248.035057148974 4998.1168274871325 20.38227152824402 13337 25 5
0.0001 6 5218.394328134825 4745.7343564648145 20.5422580242157 13850 26 7
0.0001 6 5748.311512550004 5106.8899180265935 20.413095474243164 13337 25 5
0.0001 6 4680.664909602998 6462.199672740311 20.347300052642822 13337 25 5
0.0001 6 5146.806718018863 5294.7507771216515 20.352546453475952 13337 25 5
0.0001 6 5290.938418284758 5174.416754392008 20.242563247680664 13337 25 5
0.0001 7 4806.95888712185 4807.325549395703 20.60025668144226 12311 23 5
0.0001 7 5695.881203129312 4217.1452524766955 20.60013747215271 11798 22 5
0.0001 7 5487.629719927498 5218.1175147803415 20.07074546813965 11798 22 7
0.0001 7 5049.726019377035 6332.570316612982 22.100688934326172 9233 17 13
0.0001 7 5403.516268223125 4898.933946912411 20.11749577522278 11798 22 5
0.0001 7 4987.366117829392 4469.727155402169 20.157470703125 11285 21 7
0.0001 7 5195.505820302375 4399.937726260182 20.689680337905884 12824 24 5
0.0001 7 4185.327675936666 5476.915342623128 20.616410732269287 12311 23 5
0.0001 7 5745.094581405449 6032.437129999363 20.225189685821533 11798 22 5
0.0001 7 4748.10953773557 4868.537940938308 20.633309841156006 11798 22 5
0.0001 8 5346.800750752733 5460.266352640831 20.916576862335205 11285 21 7
0.0001 8 4918.526882881127 3991.795668735351 20.73471975326538 11285 21 5
0.0001 8 5741.039098720386 5372.978645499664 20.30570912361145 14876 28 7
0.0001 8 5091.745661734653 6104.900376437377 20.097729444503784 10259 19 7
0.0001 8 5433.26008828412 5057.610686330412 21.33501625061035 9233 17 5
0.0001 8 5108.737988989081 4403.623986804393 20.51187801361084 12824 24 7
0.0001 8 5380.132919498085 4894.212643159319 20.646339893341064 11285 21 5
0.0001 8 5436.987793305286 7542.278413999142 20.80834674835205 11285 21 5
0.0001 8 5472.726675919593 5673.593808814862 20.794872760772705 11285 21 5
0.0001 8 5157.358821560124 5013.405729328552 20.836551904678345 11285 21 5
0.0001 9 4668.450243656147 4776.103826086191 20.452308177947998 10259 19 5
0.0001 9 5097.975780772829 4062.818724477216 20.961503267288208 8720 16 5
0.0001 9 5169.23325452927 4482.728842488592 20.22061777114868 11285 21 5
0.0001 9 5200.160559964794 6259.358379926992 20.526257514953613 9746 18 7
0.0001 9 5140.636779270004 4929.807528538958 20.82367205619812 10259 19 5
0.0001 9 4885.021293291303 4894.278272026392 20.895140171051025 10259 19 5
0.0001 9 5356.240023841877 4581.024882768571 20.853569984436035 10772 20 5
0.0001 9 4585.66667739268 5786.9306284873055 20.7457172870636 10772 20 5
0.0001 9 4132.487613990093 4438.09555720138 20.49409008026123 12824 24 5
0.0001 9 5594.404439438131 5250.661938554148 20.939099550247192 9233 17 7
0.0001 10 5564.908113553947 5726.324790476068 20.69943881034851 8207 15 7
0.0001 10 5652.759383177497 4272.079070983411 20.193376064300537 16415 31 5
0.0001 10 5706.440421964695 5278.873278008243 20.434393644332886 12311 23 3
0.0001 10 5418.411545359272 6855.9097371377375 20.29348611831665 9233 17 5
0.0001 10 5615.3403932278125 5129.412864061479 20.26766324043274 7694 14 7
0.0001 10 4823.823201765074 4889.83216275224 20.73162269592285 9746 18 5
0.0001 10 5542.036527840552 4830.200010499436 21.076970100402832 9746 18 5
0.0001 10 5301.814258672723 7444.5318466741965 20.053065299987793 7694 14 7
0.0001 10 5533.079857574992 5340.92005781102 20.274606943130493 15902 30 7
0.0001 10 4632.279489547463 4069.0228683189866 21.12547779083252 9746 18 5
0.0001 11 4816.571794228973 4812.031629866232 20.431458234786987 8720 16 5
0.0001 11 4471.632724455136 3041.873602362665 20.21250867843628 10259 19 5
0.0001 11 4996.262869843594 4213.605856700205 20.236287355422974 8720 16 7
0.0001 11 5083.120264800058 6128.579040619997 20.467776775360107 9233 17 7
0.0001 11 4465.467227531626 4385.672162857159 20.202712774276733 8720 16 5
0.0001 11 5586.429097958073 5380.586432853725 20.305492162704468 7694 14 7
0.0001 11 4946.699293160357 4481.501620562234 20.716285467147827 8720 16 5
0.0001 11 4617.0270736924085 6693.017439736001 20.006073474884033 8720 16 5
0.0001 11 5140.946521811813 5271.852961815416 20.1191246509552 8720 16 5
0.0001 11 4642.996962838695 4145.028075934893 21.04132390022278 9233 17 5
0.0001 12 4214.865259380542 4128.634842045456 20.08422303199768 8720 16 5
0.0001 12 5486.434388833009 4223.092420729541 20.28488564491272 6668 12 7
0.0001 12 5312.417598271306 4699.9622325271575 20.120245456695557 6155 11 7
0.0001 12 4786.386068167123 5977.531263177949 20.402254343032837 8207 15 5
0.0001 12 5585.488849516342 5106.997391126414 20.077064037322998 8720 16 5
0.0001 12 5047.94948380233 5009.624661994672 20.656436920166016 6668 12 7
0.0001 12 5412.2111983182185 4939.495624867458 20.404630661010742 8207 15 5
0.0001 12 4503.534531816509 6325.963055739042 20.804935216903687 8207 15 5
0.0001 12 5534.693710774221 5716.42401784021 21.16945219039917 9233 17 5
0.0001 12 4412.358824684725 4245.6873127451 20.123394012451172 8207 15 5
0.0001 13 5053.429702509062 5131.430725409153 20.972360610961914 8207 15 5
0.0001 13 5507.862088505903 4022.246491009494 21.105469942092896 8207 15 5
0.0001 13 4931.711559410504 4838.142647550777 21.063016414642334 8207 15 5
0.0001 13 5092.018031657005 6426.859633324089 20.311617136001587 7694 14 5
0.0001 13 5473.26982716783 5069.632935527813 20.261091709136963 7694 14 7
0.0001 13 5219.98042451687 4715.117281769745 20.103708267211914 10259 19 7
0.0001 13 4514.185723896926 4028.6298589050843 21.22659921646118 8207 15 5
0.0001 13 5338.952494934658 7276.949391810037 20.199376583099365 7694 14 5
0.0001 13 5446.194406056437 6082.702480404979 20.088615655899048 14876 28 7
0.0001 13 5342.303943566997 4897.994940127114 20.554336071014404 7694 14 5
0.0001 14 4531.520200870248 4652.468417250434 20.12836194038391 7694 14 5
0.0001 14 5720.043488104523 4166.229253577077 21.68594717979431 6668 12 7
0.0001 14 5506.060712599339 5387.106445571033 21.71761703491211 6668 12 7
0.0001 14 5103.54448176796 6420.8387643645165 20.483579874038696 10259 19 5
0.0001 14 4901.88104112448 4702.614549300259 20.989565134048462 7694 14 5
0.0001 14 5432.274183419875 5252.175632419307 20.595298767089844 6668 12 7
0.0001 14 4077.6957796500105 3695.5883793290764 20.25387406349182 7694 14 5
0.0001 14 5157.275366064466 6940.428307176903 21.154276132583618 8207 15 5
0.0001 14 5063.8271729621365 5549.626115396562 21.087644338607788 7694 14 5
0.0001 14 5538.222416534725 5116.341095027871 21.277873992919922 6668 12 7
0.0001 15 4752.619541912161 4731.088812966402 20.84646439552307 7181 13 5
0.0001 15 5687.916985305149 4169.814245668571 21.223613739013672 7181 13 5
0.0001 15 5506.007957077083 5285.108412022805 22.2718505859375 6155 11 7
0.0001 15 4374.449829998537 5667.2013320896085 20.07118844985962 8720 16 5
0.0001 15 4825.245231463111 4746.83367815683 21.399266481399536 7181 13 5
0.0001 15 5265.112069152922 4914.311983598192 20.39487361907959 11285 21 7
0.0001 15 5437.428111020478 4772.6651508022715 20.00157856941223 7181 13 5
0.0001 15 5043.268309909168 7278.074693237234 20.93906283378601 5642 10 9
0.0001 15 4498.457935281344 4613.290340614172 20.577033519744873 10259 19 5
0.0001 15 4159.725481396873 3705.8001598593746 20.312618494033813 8207 15 5
0.0001 16 4697.116442921926 4978.641698000486 20.480757474899292 6668 12 5
0.0001 16 4247.249635453058 3600.2785463172445 21.246154308319092 7181 13 5
0.0001 16 5363.658386450291 4904.855324180116 21.224953174591064 7181 13 5
0.0001 16 5151.57361090764 6498.500159185572 20.643430709838867 6668 12 5
0.0001 16 5098.547549615635 4980.005582005176 20.491456985473633 6668 12 5
0.0001 16 5312.455646936221 4991.640572311901 20.558510541915894 9233 17 7
0.0001 16 4230.792356939697 3471.110375585512 20.09362268447876 6668 12 5
0.0001 16 4964.698371260513 7242.799450852003 20.648043632507324 6668 12 5
0.0001 16 4745.697739084869 5021.379878263495 21.11126685142517 7181 13 5
0.0001 16 5393.263277048016 4911.302888173292 20.364372730255127 6668 12 5
0.0001 17 4480.752963142501 4430.815124469064 20.950504541397095 6668 12 5
0.0001 17 4983.945019248882 3582.4895345567957 21.323873043060303 6155 11 7
0.0001 17 4163.307653575637 3892.485086577346 20.860586404800415 6668 12 5
0.0001 17 4917.993513067375 6165.364568411765 21.44122862815857 9233 17 5
0.0001 17 5338.026701049088 4912.53655767033 20.00080943107605 6668 12 5
0.0001 17 4523.678996240602 4721.010186043138 20.34952688217163 8720 16 5
0.0001 17 5025.954516467933 4558.593665119461 21.502013444900513 6668 12 5
0.0001 17 3810.3800844678985 4768.078841772239 20.038699626922607 8207 15 5
0.0001 17 5410.372163602829 6032.584098785411 20.550076961517334 13850 26 7
0.0001 17 5299.25162765978 5086.771422494101 21.4502272605896 5642 10 7
0.0001 18 4848.633961460081 4853.3497012350035 21.622518301010132 5642 10 7
0.0001 18 5460.302419386159 4105.61284679603 21.63898777961731 6668 12 5
0.0001 18 5191.259300064703 4928.989707809418 21.67154860496521 6668 12 5
0.0001 18 4485.419773197661 5552.8690044057375 20.110076665878296 5642 10 7
0.0001 18 4701.986962336492 4499.745639639984 21.287034034729004 6155 11 5
0.0001 18 5229.10785762493 4740.435360272506 20.29892897605896 11798 22 7
0.0001 18 5282.088040958627 4678.977368343327 21.472246170043945 6668 12 5
0.0001 18 4686.684875741267 6976.500124407505 20.299064874649048 6155 11 5
0.0001 18 5377.511650128052 5972.099005339343 20.160502910614014 13850 26 7
0.0001 18 5444.495404788802 5016.672194679791 20.8296480178833 6668 12 5
0.0001 19 5088.821895094424 5328.1250935695825 21.70452117919922 6155 11 5
0.0001 19 4998.464900144484 3761.641245374068 20.54013204574585 8720 16 5
0.0001 19 5159.961007327717 4874.6624448348975 21.57952880859375 6155 11 5
0.0001 19 5057.619538371795 6017.38504981462 20.12766933441162 11285 21 7
0.0001 19 5158.525461701229 4821.2889295597015 20.45420479774475 9746 18 7
0.0001 19 4347.744525924873 4588.247126904159 21.68024754524231 6155 11 5
0.0001 19 4385.246988236728 3915.7092067892295 21.206161499023438 6155 11 5
0.0001 19 4857.491990940604 6342.835024627758 21.713667154312134 5129 9 7
0.0001 19 5138.949811936049 5623.473585908152 20.163675785064697 11798 22 7
0.0001 19 5216.766513020989 4818.6609443573725 20.43245244026184 10259 19 7
0.001 1 5848.030498564997 6048.442784364307 20.247138261795044 30266 58 5
0.001 1 6166.121755581839 4804.836046246676 20.01732850074768 27701 53 5
0.001 1 5862.0836175749855 5500.14897465663 20.19266986846924 29240 56 5
0.001 1 5778.418907025236 7274.375648294695 20.577529668807983 21032 40 9
0.001 1 5966.1754671360595 5362.698155328456 20.52734375 22058 42 9
0.001 1 5853.348084453097 5677.876315982917 20.453962802886963 23597 45 7
0.001 1 5989.582762348208 5523.288965826595 20.39472794532776 22058 42 7
0.001 1 5668.963793843434 7932.632042611457 20.298934936523438 29753 57 5
0.001 1 5905.732210045201 6173.039813504861 20.204737424850464 27188 52 5
0.001 1 5924.562787502826 5307.952318401206 20.304776668548584 29753 57 5
0.001 2 5535.668655683119 5671.096953925348 20.16546893119812 26162 50 5
0.001 2 5783.046756432729 4220.304956042846 20.477893352508545 20519 39 7
0.001 2 5684.379758218267 5368.554447371071 20.081263065338135 17441 33 7
0.001 2 5515.31559779546 6939.477486998283 20.16808533668518 20519 39 7
0.001 2 5646.655048851451 5135.327924437723 20.62327814102173 16928 32 9
0.001 2 5560.366508474853 5358.416077993514 20.010480880737305 26162 50 5
0.001 2 5746.899889508434 5259.014679289492 20.191101789474487 23597 45 5
0.001 2 5521.135898967843 7626.216717574856 20.04807996749878 23597 45 7
0.001 2 5728.252826853571 5988.5206639406615 20.039981365203857 20519 39 7
0.001 2 5662.910804152634 5146.717159045665 20.104649305343628 20519 39 7
0.001 3 5424.738990959113 5553.214420882756 20.50419521331787 21032 40 7
0.001 3 5620.345800718571 4169.133778464029 20.13389778137207 17441 33 7
0.001 3 5380.219610182012 5120.820225599781 20.172914028167725 22571 43 5
0.001 3 5493.068755713079 6912.591508684889 20.415998458862305 18467 35 7
0.001 3 5587.658343583584 5115.916554860041 20.544663190841675 17954 34 5
0.001 3 5685.731254208762 5084.415886529022 20.56837749481201 17441 33 7
0.001 3 5378.881394353896 4911.454512456336 20.36723303794861 23084 44 5
0.001 3 5202.135678487379 7309.972820930766 20.363649368286133 23084 44 5
0.001 3 5435.8857280690045 5713.791565505445 20.22479557991028 19493 37 5
0.001 3 5334.364756495852 4953.39879916584 20.208046674728394 21545 41 5
0.001 4 5535.023924175412 5717.083765103808 20.1240656375885 14363 27 7
0.001 4 5519.952143958601 4226.563787023282 20.420351028442383 15389 29 7
0.001 4 5458.409579320248 5192.30297375649 20.467302560806274 15389 29 7
0.001 4 5410.237246075258 6815.722788401563 20.303735494613647 20006 38 5
0.001 4 5822.3186798645565 5430.512550938279 20.669853448867798 13850 26 7
0.001 4 5363.755412744868 5251.868871470962 20.302029132843018 20006 38 5
0.001 4 5323.686447408956 4737.292155237763 20.241529941558838 20006 38 5
0.001 4 5301.278345907004 7328.824436871142 20.279433012008667 14876 28 7
0.001 4 5484.652338989685 5801.854391946683 20.319061040878296 15389 29 7
0.001 4 5429.909849283412 5007.594279055445 20.216907262802124 15389 29 7
0.001 5 5405.288658959504 5552.6442722714455 20.761807918548584 13850 26 7
0.001 5 5118.289129002805 4059.8502604117994 20.44785761833191 17954 34 5
0.001 5 5140.110954047949 4709.514353732403 20.596206665039062 17954 34 5
0.001 5 4973.678854624481 6272.332034329244 20.51981544494629 17441 33 5
0.001 5 5077.929240567166 4772.924228736107 20.492122173309326 17954 34 5
0.001 5 5138.7734194942295 4979.813691106974 20.609549045562744 17441 33 5
0.001 5 5380.449335452072 4910.655013558015 20.12999129295349 12824 24 7
0.001 5 4995.779374301754 6844.072245444596 20.26287269592285 17441 33 5
0.001 5 4312.971941738532 4780.415829283042 20.42944622039795 19493 37 3
0.001 5 5356.46173176147 4809.691066633271 20.492919206619263 17954 34 5
0.001 6 5022.5677005177695 5062.2252591393935 20.297203063964844 15902 30 5
0.001 6 5429.3712407270405 4051.0057363704327 20.265044689178467 11798 22 5
0.001 6 5666.175366327067 5367.325121455385 20.490495443344116 16928 32 5
0.001 6 5355.783253245484 6718.220539736785 20.511534690856934 11798 22 7
0.001 6 5522.700477977096 5256.650346455842 20.27014398574829 24623 47 3
0.001 6 5248.256783522215 5076.672082713316 20.385156869888306 15902 30 5
0.001 6 5058.19768653526 4593.747867912606 20.405680179595947 15902 30 5
0.001 6 4611.031578967419 5798.199903735128 20.073782682418823 19493 37 3
0.001 6 4877.205607855441 5233.283206234907 20.261375665664673 15902 30 5
0.001 6 5318.832903521428 5081.238817384193 20.847296953201294 12311 23 7
0.001 7 5313.1143153293915 5418.96753345065 20.26778221130371 11798 22 7
0.001 7 4681.45042411363 3940.08355750992 20.28565812110901 17441 33 3
0.001 7 5269.787033433056 5046.108355693493 20.436015367507935 11285 21 7
0.001 7 4918.718653127686 6186.720612584791 20.342882871627808 14363 27 5
0.001 7 5001.115626193631 4665.383373530882 20.123419523239136 14363 27 5
0.001 7 5327.143390412355 5155.708313455632 20.883840799331665 10259 19 7
0.001 7 5220.538105101268 4610.5072845100685 20.999385833740234 11798 22 7
0.001 7 5116.249519714744 7036.396756710322 20.144811391830444 10772 20 9
0.001 7 5211.707718727247 5534.251520782375 20.334654808044434 10772 20 9
0.001 7 5015.274103612256 4725.92556036099 20.097294569015503 13337 25 5
0.001 8 4977.305381007932 5008.146301311952 20.384095191955566 13337 25 5
0.001 8 4728.044372995413 3954.924733768331 20.31442379951477 15389 29 3
0.001 8 5220.582238106509 4973.18264753335 20.116688013076782 10259 19 7
0.001 8 5116.659317302637 6452.616620432545 20.578867435455322 9746 18 7
0.001 8 4879.990603406175 4825.384139217427 21.05732798576355 13337 25 7
0.001 8 5748.231476891213 5239.490449273324 20.725082874298096 10772 20 7
0.001 8 4873.740806031616 4210.274473272777 20.486804723739624 13337 25 5
0.001 8 4707.097809729625 6388.5640010399575 20.180840969085693 13337 25 5
0.001 8 5155.484270002006 5430.620788416124 20.7716064453125 11798 22 7
0.001 8 4846.374642455223 4622.546489688918 20.34571933746338 12824 24 5
0.001 9 5015.004309167079 5060.3374052366835 20.62212371826172 12311 23 5
0.001 9 5027.240623058497 3928.871972571412 20.455265283584595 12311 23 5
0.001 9 5234.2331776606525 4644.360556867062 21.112274646759033 9746 18 7
0.001 9 4207.566385600096 5443.9141169473605 20.134684562683105 16415 31 3
0.001 9 4647.701043731164 4531.328537545516 20.12001085281372 12311 23 5
0.001 9 5193.635130127484 4876.25359121536 20.290756940841675 24623 47 3
0.001 9 4862.725624947151 4206.518043667033 20.482602834701538 12311 23 5
0.001 9 4812.123059824313 6250.119032164241 20.552607774734497 12311 23 5
0.001 9 5009.207009601571 5356.981544760918 20.494003295898438 9746 18 7
0.001 9 4122.701278782809 3646.4564534816777 20.261444807052612 13850 26 3
0.001 10 5104.205185962431 5161.63321833881 20.60276174545288 9233 17 7
0.001 10 4768.397144242944 3636.4840163548834 20.027331352233887 11285 21 5
0.001 10 4710.274066515522 4500.169271684286 20.997034788131714 11798 22 5
0.001 10 4825.409321414378 6123.393795094639 20.302882432937622 11285 21 5
0.001 10 4468.3016658173165 4418.825928514584 20.797203302383423 11798 22 5
0.001 10 4988.505476235271 4798.298071382921 20.468260049819946 11285 21 5
0.001 10 5234.520513291629 4151.832729673647 20.08485221862793 17954 34 3
0.001 10 4865.011786225053 6850.329379352924 20.112502336502075 11285 21 5
0.001 10 4274.615051827862 4518.370549315964 20.265387296676636 16415 31 3
0.001 10 5171.1054338609965 5022.973996222623 20.516869068145752 8720 16 7
0.001 11 4948.588232260538 5066.3226410861635 20.841233491897583 10772 20 7
0.001 11 5231.3728877072635 4106.9711398729005 20.964010000228882 7694 14 7
0.001 11 4819.874085968311 4641.187173881704 20.02191138267517 21545 41 3
0.001 11 4878.850221351978 6162.053850629011 20.38866662979126 8720 16 5
0.001 11 4549.922641687826 4442.271215318303 20.3436541557312 12824 24 3
0.001 11 4945.189593470863 4795.288712418306 20.8784818649292 10772 20 5
0.001 11 4232.567136008022 3726.274590195641 20.32520294189453 17441 33 3
0.001 11 4948.200289414998 6967.141979780704 20.796749114990234 8207 15 7
0.001 11 4636.0258967152895 5063.36121284526 20.47811198234558 10772 20 5
0.001 11 4626.512677941909 4435.540593862511 20.506747245788574 10259 19 5
0.001 12 4269.1783748667385 4072.773345855285 22.080281257629395 11285 21 7
0.001 12 5075.494301871102 3764.6918731778615 20.186805248260498 14363 27 3
0.001 12 4686.909628784936 4172.3499882024225 20.693118810653687 10259 19 5
0.001 12 4601.4194137919885 5823.292722284029 20.397647857666016 9746 18 5
0.001 12 4715.043589861156 4765.152431774679 20.993751764297485 10259 19 5
0.001 12 5053.893136020062 4792.958188150606 20.428765773773193 8207 15 7
0.001 12 5081.6435653547005 4441.809067109664 20.801585912704468 8207 15 7
0.001 12 4662.272684232568 6558.4081986682895 20.538573503494263 10259 19 5
0.001 12 5074.012358149747 5360.653196156748 21.324482202529907 8207 15 7
0.001 12 4611.392385860598 4444.47556006474 20.662212133407593 10259 19 5
0.001 13 4754.06952661689 4747.818424399453 20.164432287216187 9233 17 5
0.001 13 5249.206482923848 3891.9701493050975 20.104699850082397 21032 40 3
0.001 13 4773.581887683148 4560.962618646488 20.076806783676147 9233 17 5
0.001 13 4974.5459878910715 6242.849799289513 21.55009961128235 7694 14 7
0.001 13 4977.077299561179 4720.773479890841 20.803734302520752 7181 13 7
0.001 13 4116.700264550592 4531.935729376452 20.90049147605896 10772 20 3
0.001 13 4621.303812062175 3917.037369852846 20.811965703964233 9233 17 5
0.001 13 4239.950476556244 4821.41602403491 20.2064528465271 10772 20 7
0.001 13 4570.93175063322 5007.086422826481 20.816676378250122 9746 18 5
0.001 13 4976.469100797676 4948.440888801008 20.76742649078369 7694 14 7
0.001 14 4914.36787859996 4935.741161773081 20.258415937423706 8720 16 5
0.001 14 4299.059010216589 3838.564421495908 20.11563539505005 9746 18 3
0.001 14 4529.270328650005 4011.1336993483824 21.04349446296692 9233 17 5
0.001 14 5088.396468336286 6359.392762979274 20.324516534805298 7181 13 7
0.001 14 4422.8752223683 4390.571528444905 20.968026638031006 9233 17 5
0.001 14 4869.871331843046 4445.502149364379 20.41258430480957 12824 24 7
0.001 14 5114.588969052967 4649.795947814099 20.27952218055725 6668 12 7
0.001 14 4406.526802085508 5887.067961567216 20.720492601394653 8720 16 7
0.001 14 4801.814119883432 5187.783323503372 21.04642939567566 7181 13 7
0.001 14 4513.698344540669 4392.615295439482 20.09521484375 8720 16 5
0.001 15 4676.298260770551 4633.072784233879 20.70463800430298 8720 16 5
0.001 15 5005.717770486928 4017.6364250947663 20.467357873916626 6668 12 7
0.001 15 5096.437245921334 4862.14082154826 20.56284475326538 6155 11 7
0.001 15 4933.075803937265 6216.1428595251955 20.054351091384888 6668 12 7
0.001 15 4472.91894327733 4428.844406732175 20.531595706939697 8207 15 5
0.001 15 4424.557506580648 4358.285623580528 20.710487842559814 8720 16 5
0.001 15 4513.055490211912 4112.146075305754 20.206990242004395 19493 37 3
0.001 15 4648.610791530406 5913.541081107792 21.079060316085815 8720 16 5
0.001 15 4252.645833493497 4824.894781973253 20.362289667129517 16928 32 3
0.001 15 4248.898156770164 4173.584845906016 20.825942993164062 8720 16 5
0.001 16 4929.135378105901 4952.490032652985 20.507871389389038 6668 12 7
0.001 16 4601.969244908983 3885.041534021668 21.046125650405884 8207 15 5
0.001 16 4653.375334137511 4446.379162641261 20.59937047958374 8207 15 5
0.001 16 4123.491760241467 5104.464722422425 20.005618810653687 10259 19 3
0.001 16 5044.107183167115 4883.968107177949 21.080533027648926 6155 11 7
0.001 16 5079.237538308163 5045.771901281668 20.06589388847351 6155 11 7
0.001 16 4519.398928321666 3801.225549898966 21.006874561309814 8207 15 5
0.001 16 4843.5743439364105 6220.734199807241 20.19442915916443 13337 25 3
0.001 16 4509.8021541427825 4951.935911654474 20.856573343276978 8207 15 5
0.001 16 4876.928284689842 4615.120286595565 20.270915985107422 6668 12 7
0.001 17 4829.6004109349005 4835.941496427504 21.74877405166626 6668 12 7
0.001 17 4002.5556076634994 3879.991369333958 20.129329919815063 8207 15 3
